55 Cancri e,PSO J318.5-22,TRAPPIST-1e,A,B,C,D,E,F,G,T,VIP,CryoSleep,HomePlanet,Side,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Num,total_expense
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.9269180446816625,0.0,0.0,0.0,0.0,0.0,7.278278985320871,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.285266416806648,0.0,11.211682200474868,0.0,0.0,5.559490358416789,11.170326790619496,16.771172558891656
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.071754351052767,4.492017742920502,0.7304631471189666,8.365618533147526,6.1236810031695965,10.023747699744122,11.196706580510563,29.73552812610071
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.5304192649587702,0.0,0.0,0.0,0.0,0.0,11.200457158128465,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.9325102940665544,0.0,0.0,0.0,0.0,0.0,11.20420327966491,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.9325102940665544,0.0,8.22211358542376,11.4835501066498,0.0,0.0,11.207944956626681,19.705663692073557
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.8203341036428238,0.0,0.0,0.0,0.0,0.0,11.207944956626681,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.322947514138835,5.831327892742091,0.0,11.975598145540113,0.0,0.0,8.881411175249276,17.806926038282203
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.7019729772844623,11.281862458951347,4.969939052451073,0.0,0.0,0.0,11.564805404845684,16.25180151140242
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.003419248109409,0.0,0.0,0.0,0.0,0.0,11.219143434447734,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.38094603344487,0.0,11.514262413767907,7.426427090052128,0.7304631471189666,0.0,11.821770064969613,19.671152650939003
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.003419248109409,1.5409627556327752,5.460736201340262,1.8203341036428238,0.0,11.325398424125117,11.22658707236721,20.147431484740977
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.9269180446816625,0.0,0.0,0.0,0.0,0.0,4.35216300814245,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.4372688011897266,0.0,0.0,0.0,0.0,0.0,11.189192010773157,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0533710494211155,5.285266416806648,10.094578286932387,1.5409627556327752,4.38094603344487,7.104296691279632,11.584802231718578,28.406050184096312
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.189192010773157,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.42678077191518,0.0,10.089189683419606,0.0,12.905930143686213,16.02817429495326,7.323662936018393,39.02329412205908
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.2631607783924865,0.0,18.801932588583703,0.0,17.872282360626222,11.074263939261726,6.448232316019433,47.74847888847165
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.782056917753863,0.0,0.0,0.0,0.0,0.0,11.192951535258446,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.071754351052767,0.0,0.0,0.0,1.5409627556327752,13.076090802577335,11.588122995478582,14.61705355821011
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.792129643835174,0.0,12.353889061436728,0.0,5.859551208605442,0.0,11.591440339606356,18.21344027004217
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.2631607783924865,0.0,0.0,5.248357472806535,10.42543572335745,11.74046901959162,11.591440339606356,27.414262215755606
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.744420430279228,0.0,11.421227119782216,0.0,2.750250297485029,3.2377281976988326,11.594754271756951,17.409205614966076
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.38094603344487,0.0,0.0,10.766932023929051,7.054609570753338,4.9269180446816625,11.196706580510563,22.748459639364054
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.2014612941903655,0.0,0.0,0.0,0.0,0.0,11.196706580510563,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.196706580510563,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.137710644618417,0.0,0.0,5.653921148278171,11.310952733962214,0.0,11.122662797059014,16.964873882240383
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.3215405626377255,12.467644497800004,0.0,0.0,0.0,0.0,11.601371930615082,12.467644497800004
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.9325102940665544,0.0,2.440268378362637,0.0,10.959006719526924,2.750250297485029,11.604675672501354,16.14952539537459
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.4372688011897266,4.003419248109409,5.0120772195485275,1.5409627556327752,4.137710644618417,9.439463139722646,11.21541502262509,24.133633007631772
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.782056917753863,2.750250297485029,1.5409627556327752,0.0,13.076090802577335,0.0,11.852507590465331,17.36730385569514
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.5971567117081165,0.0,0.0,0.0,0.0,0.0,11.614566638515486,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,3.858806663498184,0.0,0.0,0.0,0.0,0.0,11.621143807743971,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.285266416806648,0.0,3.4381104434026533,4.38094603344487,6.7135683558601436,11.74046901959162,11.234013204301133,26.273093852299287
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.322947514138835,11.660327958903798,0.0,0.0,0.0,0.0,8.856575964639742,11.660327958903798
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.3215405626377255,12.054211355589617,0.0,2.2596737867230705,0.0,6.382450834594188,11.85556549443401,20.696335976906873
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.858806663498184,10.856100386394715,2.2596737867230705,4.2631607783924865,0.0,0.0,8.914178988939392,17.37893495151027
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.2014612941903655,0.0,11.101459290168826,0.0,7.15298821355506,0.0,11.237719733475835,18.25444750372389
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.4372688011897266,0.0,13.274721451332805,8.22211358542376,12.230690570187365,0.0,11.858620540312215,33.72752560694393
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.047663906109832,5.942124359831237,11.417728832143464,0.0,16.97025605273281,4.969939052451073,7.633331873373152,39.30004829715859
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.071754351052767,0.0,0.0,0.0,0.0,0.0,7.7874357678540065,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.071754351052767,0.0,21.831651415150738,0.0,15.31763163670667,10.297452652874126,7.7874357678540065,47.44673570473154
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.2631607783924865,10.58957442477442,2.2596737867230705,10.648351039013209,13.318700292034656,0.0,11.630984498112651,36.81629954254535
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.285266416806648,0.0,0.0,0.0,0.0,0.0,7.799865873444875,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.90506369218866,0.0,14.283056501227003,0.0,9.709707014877205,9.63505597602595,7.799865873444875,33.62781949213016
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,5.494161288893169,0.0,0.0,0.0,0.0,0.0,8.93850105069204,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.559490358416789,9.384956206517197,7.511251181446056,13.521378629852821,0.0,0.0,8.93850105069204,30.41758601781607
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.492017742920502,1.8203341036428238,18.50571071226954,4.6477085871174175,5.88741871045203,13.389503858787654,7.659675454722643,44.25067597226947
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.137710644618417,0.0,10.74097393831022,7.9678374640434715,0.0,0.0,8.946560885133437,18.70881140235369
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.071754351052767,8.93850105069204,0.0,9.979298049926308,8.375577002227507,5.248357472806535,8.946560885133437,32.54173357565239
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.59142712460611,0.0,0.0,0.0,0.0,0.0,7.6727449866678565,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.660578809136392,0.0,0.0,12.567834055041567,2.055641538058108,11.378992261536109,11.876891119645324,26.002467854635782
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.340760310539712,5.7146689026506605,0.0,0.0,0.7304631471189666,11.245119773761333,8.864879392672357,17.69025182353096
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,5.392276337227253,0.0,0.0,0.0,0.0,0.0,11.263544448905453,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.5304192649587702,0.0,0.0,0.0,0.0,0.0,11.267216541031873,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.4372688011897266,0.0,0.0,0.0,0.0,0.0,4.9269180446816625,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5.093856518007759,0.0,0.0,0.0,0.0,0.0,11.256187454288815,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.5304192649587702,0.0,0.0,3.5304192649587702,2.440268378362637,11.211682200474868,11.640795289083194,17.182369843796273
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.882972919330174,9.905600473990324,11.910124590543719,0.0,0.0,0.0,8.970599932778448,21.815725064534043
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.969939052451073,0.0,0.0,0.0,0.0,0.0,7.440766394665012,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.133567292834431,6.826616787891752,0.0,0.0,0.0,10.515640585342503,11.647319302994648,17.342257373234254
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.2014612941903655,0.7304631471189666,0.0,0.0,0.0,11.20420327966491,11.650576377672293,11.934666426783876
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.858806663498184,0.0,0.0,6.512195594586373,10.524981344043688,0.0,11.653830173770823,17.03717693863006
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.782056917753863,0.0,3.011340243262834,9.794431016731847,8.434556620289202,13.998551482515483,11.90109430269474,35.238879362799366
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.248357472806535,0.0,15.725036158836025,0.0,11.803187615983378,16.142516467862656,7.824546029563348,43.67074024268206
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.9325102940665544,0.0,0.0,0.0,0.0,0.0,11.289160096627912,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.4381104434026533,12.923772126973923,5.995517194712505,5.460736201340262,0.0,1.8203341036428238,11.907117258214457,26.200359626669513
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.2631607783924865,0.0,16.080031636417605,9.96245458058479,6.3600998390694174,1.5409627556327752,8.881411175249276,33.94354881170459
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.357203202420049,0.0,12.787651035959893,0.0,8.814676767298959,15.630023120625308,7.353461784034922,37.23235092388416
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.782056917753863,0.0,11.019153728720797,0.0,0.0,4.697012078927853,11.913129166603737,15.71616580764865
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.9497532001225744,0.7304631471189666,0.0,13.189203207575114,2.750250297485029,7.054609570753338,11.916130991886709,23.724526222932447
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.7019729772844623,7.33860727003853,0.7304631471189666,0.0,0.0,10.922352455248765,11.300075138807951,18.99142287240626
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.285513379074875,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.697012078927853,0.0,0.0,0.0,0.0,0.0,11.285513379074875,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.2014612941903655,1.5409627556327752,0.0,0.0,10.79694222899322,7.15298821355506,11.285513379074875,19.490893198181055
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.6025944687727294,0.0,0.0,0.0,0.0,0.0,11.285513379074875,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.285513379074875,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.2596737867230705,0.0,0.0,0.0,0.0,0.0,11.285513379074875,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.322947514138835,0.0,15.281582873809716,0.0,9.806334930559206,16.56159484599675,5.559490358416789,41.64951265036567
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.5971567117081165,9.40893193829884,0.0,12.114086926001544,0.7304631471189666,0.0,8.897843946804546,22.25348201141935
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.7737732204907655,0.0,0.0,0.0,0.0,12.181217421154953,11.925120017743208,12.181217421154953
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,4.792129643835174,2.440268378362637,11.568146848647224,11.870812258802195,3.9325102940665544,0.0,11.928110894504265,29.81173777987861
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.6477085871174175,2.055641538058108,15.26049636434215,0.0,15.948120629204226,2.2596737867230705,5.0120772195485275,35.52393231832755
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.38094603344487,0.0,0.0,0.0,0.0,0.0,11.300075138807951,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.093856518007759,9.685037406553825,5.248357472806535,0.0,12.308885789624208,13.139382491912789,8.906023604948812,40.38166316089736
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.071754351052767,11.53457513188247,1.1943176378757767,0.0,4.6477085871174175,0.0,11.30370515082137,17.376601356875664
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.003419248109409,0.0,0.0,0.0,0.0,0.0,7.861125448736068,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.559490358416789,0.0,15.721905643807695,0.0,4.545285536716194,5.914940018959451,7.698683331012785,26.18213119948334
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2014612941903655,0.0,20.597372789862263,0.0,12.085709828635814,10.706018325891716,7.698683331012785,43.389100944389796
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.38094603344487,0.0,0.0,0.0,0.0,0.0,7.698683331012785,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.133567292834431,0.0,0.0,0.0,0.0,0.0,7.698683331012785,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.858806663498184,0.0,4.5971567117081165,0.0,13.29277920716848,0.0,11.945999148311474,17.889935918876596
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.618222517841817,12.67951148163445,0.0,13.022455144548122,0.0,0.0,7.412004629995179,25.70196662618257
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.7019729772844623,7.293500021268775,3.9325102940665544,4.35216300814245,4.492017742920502,10.90180043252685,11.689407579365229,30.971991498925135
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.4381104434026533,0.0,3.2377281976988326,2.440268378362637,0.0,12.418993549001838,11.702248507491014,18.096990125063307
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.071754351052767,0.0,0.0,0.0,0.0,0.0,11.32179316058309,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.322947514138835,0.0,11.753109857707855,0.0,2.440268378362637,0.0,11.325398424125117,14.193378236070492
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.885846472488202,0.0,0.0,0.0,0.0,0.0,11.325398424125117,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.885846472488202,0.0,0.0,0.0,0.0,0.0,11.325398424125117,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.325398424125117,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.5304192649587702,0.0,0.0,0.0,0.0,0.0,11.325398424125117,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.285266416806648,0.0,0.0,11.568146848647224,5.831327892742091,0.7304631471189666,11.325398424125117,18.129937888508284
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.440268378362637,0.0,0.0,0.0,0.0,0.0,11.325398424125117,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,5.357203202420049,0.0,0.0,0.0,0.0,0.0,11.708649944413567,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.055641538058108,0.0,0.0,0.0,0.0,0.0,11.708649944413567,0.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.357203202420049,11.990298348007169,13.549411288205036,12.607095406757969,0.0,0.7304631471189666,7.426427090052128,38.87726819008914
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.745132396064701,10.362125484014028,0.7304631471189666,9.35034917822932,0.7304631471189666,4.071754351052767,11.32899959856553,25.24515530753405
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.071754351052767,8.190318298434116,0.0,1.5409627556327752,0.0,9.917059938656934,11.963790507898489,19.648340992723824
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.38094603344487,7.054609570753338,12.66155117972393,8.305068732469508,3.7019729772844623,0.0,7.511251181446056,31.72320246023124
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.858806663498184,5.59142712460611,7.836797333082112,0.0,0.0,10.463745203158789,11.32179316058309,23.89196966084701
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.248357472806535,12.865445345895331,0.0,2.055641538058108,0.0,0.0,8.930417557876343,14.92108688395344
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.2631607783924865,0.0,0.0,0.0,0.0,0.0,11.339778687893531,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.618222517841817,0.0,0.0,0.0,0.0,0.0,11.32899959856553,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,5.093856518007759,0.0,0.0,0.0,0.0,0.0,11.32899959856553,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.838059349133916,13.084596340338223,7.136865651218368,2.440268378362637,0.0,0.0,11.715038769117147,22.661730369919226
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.2014612941903655,6.732788372480494,0.0,11.438661292884955,7.68574736325982,0.0,7.525112644917748,25.857197028625272
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.2631607783924865,12.07142952716545,0.0,3.858806663498184,2.055641538058108,0.0,7.525112644917748,17.98587772872174
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.071754351052767,0.0,0.0,0.0,9.829997546645748,11.1873105651807,11.354094166792636,21.01730811182645
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,5.210789042972047,10.454213293072296,0.0,11.396658166096783,1.5409627556327752,0.0,11.969699625821692,23.391834214801854
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.071754351052767,1.5409627556327752,0.0,15.589207835683956,6.426512698054021,0.0,11.727778797343198,23.556683289370753
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.2631607783924865,0.0,0.0,0.0,0.0,0.0,7.799865873444875,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.322947514138835,12.689051809657878,8.473163131119321,0.0,13.641295486615496,0.0,7.799865873444875,34.803510427392695
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.7019729772844623,0.0,0.0,3.128238685769432,8.206264088432354,13.141472582838132,11.36122780975167,24.475975357039918
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.7737732204907655,0.0,0.0,9.841757100798832,9.329379793154162,1.1943176378757767,11.734130107719718,20.36545453182877
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.1943176378757767,0.0,0.0,0.0,0.0,0.0,4.5971567117081165,0.0
