55 Cancri e,PSO J318.5-22,TRAPPIST-1e,A,B,C,D,E,F,G,T,VIP,CryoSleep,HomePlanet,Side,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Num,total_expense,Transported
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.1943176378757767,0.0,0.0,0.0,0.0,0.0,11.987363555250518,0.0,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.782056917753863,0.0,0.0,0.0,0.0,0.0,11.987363555250518,0.0,True
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.838059349133916,12.508076870014259,1.8203341036428238,4.697012078927853,0.0,0.0,7.5526075857806365,19.025423052584934,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,5.357203202420049,8.365618533147526,0.0,11.493820273589396,6.789529331141852,0.0,11.762558328631897,26.648968137878775,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.882972919330174,0.0,7.77494479144778,10.805463148214445,0.0,0.0,11.396658166096783,18.580407939662223,True
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.38094603344487,0.0,15.619323268566795,0.0,13.105769838789474,9.499559509904033,7.8971902791299975,38.224652617260304,True
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.745132396064701,0.0,0.0,0.0,0.0,0.0,7.566242862974528,0.0,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.322947514138835,21.344846955499147,13.27673244908249,0.0,0.7304631471189666,0.0,9.415745080514014,35.352042551700606,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.4381104434026533,0.0,2.440268378362637,0.0,11.32899959856553,0.0,11.400179625755213,13.769267976928166,False
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.4372688011897266,0.0,11.89203905911452,0.0,14.263229959917032,16.185499735922033,7.944502934774821,42.34076875495359,False
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.831327892742091,0.0,0.0,0.0,0.0,0.0,7.944502934774821,0.0,True
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.322947514138835,0.0,10.868631091996155,0.0,5.995517194712505,0.0,11.771979428960906,16.864148286708662,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.775113743156055,0.0,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.9325102940665544,15.650273036757717,0.0,0.7304631471189666,0.0,0.0,11.775113743156055,16.380736183876685,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,3.782056917753863,0.0,0.0,0.0,0.0,0.0,11.775113743156055,0.0,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,4.9269180446816625,0.0,0.0,0.0,0.0,0.0,11.778245041625283,0.0,True
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.684506656824126,0.0,0.0,0.0,0.0,9.914199277691756,11.996160097501178,9.914199277691756,False
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.492017742920502,11.568146848647224,5.133567292834431,1.1943176378757767,15.440670742023297,14.639578272047995,7.566242862974528,47.97628079342873,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.492017742920502,0.0,0.0,0.0,0.0,0.0,11.37544729317354,0.0,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.969939052451073,0.0,0.0,0.0,0.0,0.0,11.37544729317354,0.0,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.2631607783924865,0.0,4.2014612941903655,3.2377281976988326,3.011340243262834,12.119733293613171,9.05699595993719,22.570263028765204,False
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.882972919330174,15.036819301973592,0.0,6.7135683558601436,0.0,0.0,12.00201143263362,21.750387657833734,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,4.003419248109409,7.184917181536692,3.4381104434026533,14.832244510315839,0.0,0.0,12.004933207381988,25.455272135255186,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.464834004915954,7.861125448736068,0.0,13.864631156779085,7.200726558523307,0.0,8.970599932778448,28.92648316403846,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,5.831327892742091,13.139382491912789,0.0,6.314734756825906,0.0,0.0,12.00785239359137,19.454117248738694,False
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,5.7146689026506605,0.0,0.0,0.0,0.0,0.0,11.382533288080934,0.0,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.858806663498184,0.0,0.0,6.8631354368480935,4.9269180446816625,12.380082340612265,11.784498616598318,24.170135822142022,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.137710644618417,0.0,0.0,0.0,0.0,0.0,11.386070382335241,0.0,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.5304192649587702,0.0,0.0,0.0,0.0,0.0,11.389603553790803,0.0,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.745132396064701,0.0,0.0,0.0,0.0,0.0,9.06471815508504,0.0,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.9325102940665544,0.0,11.074263939261726,5.392276337227253,7.200726558523307,0.7304631471189666,11.79074020410216,24.397729982131253,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.071754351052767,0.0,0.0,0.0,0.0,0.0,11.40721089884236,0.0,True
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.618222517841817,0.0,8.711412885510219,0.0,0.0,10.282327831094337,11.79385651815942,18.993740716604556,True
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.137710644618417,7.538897810304354,2.440268378362637,8.520649910578081,8.243098627365722,10.023747699744122,11.79385651815942,36.76666242635492,False
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.322947514138835,11.724598476197201,0.0,0.0,0.0,4.071754351052767,11.393132811904167,15.796352827249969,False
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2631607783924865,0.0,14.039411253843634,0.0,13.816566297617028,9.308253470184335,7.9561965750067145,37.164231021644994,True
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2631607783924865,0.0,15.960919516558103,0.0,1.8203341036428238,14.119785966903773,7.9561965750067145,31.9010395871047,True
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.858806663498184,0.0,1.5409627556327752,0.0,12.813012856006212,15.056686768704525,7.9561965750067145,29.41066238034351,True
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.38094603344487,0.0,0.0,0.0,0.0,0.0,7.9561965750067145,0.0,True
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.838059349133916,2.6025944687727294,3.9325102940665544,0.0,5.559490358416789,14.435042476974072,7.9561965750067145,26.529637598230146,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.071754351052767,11.170326790619496,0.0,0.0,0.0,10.666210847537995,11.796969854036908,21.83653763815749,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,5.3215405626377255,0.0,0.0,0.0,0.0,0.0,11.796969854036908,0.0,True
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.357203202420049,0.0,12.963583194420314,0.0,4.969939052451073,18.02477626620487,7.59329340870847,35.95829851307626,False
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.8203341036428238,0.0,0.0,0.0,0.0,0.0,7.497312494750137,0.0,True
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.5971567117081165,0.0,0.0,0.0,0.0,0.0,7.497312494750137,0.0,True
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.133567292834431,0.0,0.0,0.0,0.0,0.0,7.497312494750137,0.0,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.858806663498184,12.016594470773011,0.0,16.94175773101685,6.7518534232408225,0.0,8.978566621047088,35.71020562503068,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.492017742920502,10.42543572335745,11.531198590918454,4.745132396064701,8.103593650252291,0.0,11.809393539205843,34.80536036059289,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.4372688011897266,10.625878458393707,0.0,17.210399836145896,13.908698956551104,1.1943176378757767,11.809393539205843,42.93929488896649,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.003419248109409,4.838059349133916,1.5409627556327752,0.0,9.06471815508504,10.657293985259306,11.414226705566746,26.101034245111038,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,4.745132396064701,0.0,0.0,0.0,0.0,0.0,12.013683020322897,0.0,True
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.013683020322897,0.0,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.2596737867230705,0.0,0.0,0.0,0.0,0.0,12.013683020322897,0.0,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.882972919330174,0.0,16.881817702454182,0.0,3.2377281976988326,9.041486785480258,9.072418929401417,29.161032685633273,True
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.697012078927853,0.0,5.285266416806648,14.286097320555793,1.5409627556327752,2.2596737867230705,7.511251181446056,23.372000279718286,True
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.697012078927853,0.0,0.0,0.0,0.0,0.0,7.511251181446056,0.0,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.293285154012352,8.881411175249276,2.6025944687727294,9.301176043547178,0.0,0.0,11.421227119782216,20.785181687569185,False
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.460736201340262,8.147315588624345,7.368227644721959,9.590598420556384,4.882972919330174,0.7304631471189666,7.469199663707942,30.719577720351833,False
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38094603344487,0.0,9.685037406553825,6.986732432057258,3.340760310539712,13.584606043377343,5.59142712460611,33.59713619252814,False
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.545285536716194,0.0,13.059017169586484,0.0,13.847538317014754,10.68838996487107,5.59142712460611,37.594945451472306,False
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,5.559490358416789,8.444260751716477,0.0,13.002941932948525,0.0,7.762392291686519,12.022409670551795,29.209594976351518,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.792129643835174,11.673284500279395,0.7304631471189666,10.029256998621547,0.0,0.0,11.815587672654802,22.43300464601991,False
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.492017742920502,4.2014612941903655,8.558042564184518,8.081454683660327,1.1943176378757767,9.185444953830356,9.080098411791417,31.220721133741343,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,4.5971567117081165,0.0,0.0,0.0,0.0,0.0,12.025313429720622,0.0,True
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.133567292834431,0.0,0.0,0.0,0.0,0.0,7.9678374640434715,0.0,True
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.494161288893169,0.0,0.0,0.0,0.0,0.0,7.9678374640434715,0.0,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.137710644618417,7.93275602028482,0.0,10.147931683722206,13.873147428030975,5.460736201340262,11.818680333426093,37.41457133337826,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.133567292834431,8.585749373306383,0.0,0.0,0.0,10.839313391053036,12.02821463494501,19.425062764359417,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.2014612941903655,0.0,1.5409627556327752,4.071754351052767,11.120741115095639,0.0,11.821770064969613,16.73345822178118,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,4.745132396064701,0.0,0.0,0.0,0.0,0.0,12.034009403081631,0.0,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,4.4372688011897266,9.010205578972315,0.0,11.79385651815942,2.055641538058108,0.0,12.03690297571859,22.85970363518984,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.003419248109409,0.0,11.027086374279852,7.0378181972974625,0.0,5.559490358416789,9.087756729969003,23.624394929994104,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.003419248109409,0.0,0.0,0.0,0.0,0.0,11.42472157763011,0.0,True
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.003419248109409,0.0,10.317500955076602,1.1943176378757767,2.6025944687727294,6.07328940298831,11.831021744455525,20.187702464713418,True
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.7019729772844623,0.0,0.0,0.0,0.0,0.0,11.831021744455525,0.0,True
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.003419248109409,8.6582707430638,0.0,0.0,0.0,9.545441074298509,12.042682522334578,18.20371181736231,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.42678077191518,11.937067204936257,11.435182063397658,0.0,0.0,0.0,11.42821221480071,23.372249268333917,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.045568505952938,0.0,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.0,12.045568505952938,0.0,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,4.697012078927853,14.380626889331491,0.0,0.7304631471189666,0.7304631471189666,0.0,12.045568505952938,15.841553183569424,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.2596737867230705,0.0,0.0,0.0,0.0,0.0,12.045568505952938,0.0,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.003419248109409,7.071285304475594,0.7304631471189666,10.991229546699314,0.0,0.0,11.431699040374228,18.792977998293875,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.545285536716194,0.0,0.0,0.0,0.0,0.0,11.435182063397658,0.0,True
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.545285536716194,10.68838996487107,12.789964409965302,0.0,8.39538258223558,2.2596737867230705,5.62289923231481,34.133410743795025,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.858806663498184,11.657080698464595,0.0,5.210789042972047,7.071285304475594,0.0,9.095394010471804,23.939155045912237,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.2014612941903655,0.0,0.0,0.0,0.0,0.0,9.095394010471804,0.0,True
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.071754351052767,0.0,0.0,0.0,0.0,0.0,4.071754351052767,0.0,True
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.460736201340262,5.357203202420049,20.454786602517927,0.0,15.487489400028798,16.746335548501097,7.979426117078212,58.045814753467866,False
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5971567117081165,0.0,8.365618533147526,0.0,16.35478382749838,8.511219710154146,7.979426117078212,33.23162207080005,False
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.322947514138835,0.0,0.0,0.0,0.0,0.0,7.979426117078212,0.0,True
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.285266416806648,0.0,9.336386900215581,11.919130071867999,20.214676046539182,0.0,7.979426117078212,41.470193018622766,False
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.838059349133916,8.345588710512626,19.66872895104967,0.0,12.919320259582333,13.967189014255647,5.093856518007759,54.900826935400275,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,3.9325102940665544,0.0,0.0,0.0,0.0,0.0,11.84024727689204,0.0,True
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.4372688011897266,0.0,0.0,0.0,0.0,0.0,7.6067103813508625,0.0,True
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,5.210789042972047,0.0,0.0,0.0,0.0,0.0,7.620056264664793,0.0,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.782056917753863,1.1943176378757767,0.0,0.0,2.750250297485029,11.346944485735271,11.438661292884955,15.291512421096076,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.003419248109409,0.0,0.0,0.0,11.431699040374228,0.0,11.84331667166547,11.431699040374228,False
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.494161288893169,0.0,15.323414697027644,0.0,0.0,13.619457572170285,7.979426117078212,28.942872269197927,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.093856518007759,5.7737732204907655,12.965781553875194,2.750250297485029,8.631303105111632,5.0533710494211155,11.442136737817215,35.17447922638374,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.7019729772844623,0.0,0.0,0.0,0.0,0.0,11.445608407142801,0.0,True
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.792129643835174,3.2377281976988326,13.26263126763017,0.7304631471189666,13.178882204732568,14.111827394891495,9.103010378675691,44.52153221207203,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.858806663498184,0.0,12.47526250666003,16.273755724799088,7.633331873373152,0.0,9.103010378675691,36.38235010483227,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.7737732204907655,0.0,6.732788372480494,0.0,10.736626193764538,0.0,12.051332917802975,17.46941456624503,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.357203202420049,7.308627591436396,11.170326790619496,0.0,3.7019729772844623,4.969939052451073,11.846383184934503,27.150866411791426,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.2377281976988326,3.9325102940665544,0.0,13.428235318820398,0.0,0.7304631471189666,11.234013204301133,18.09120876000592,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,5.093856518007759,0.0,0.0,0.0,0.0,0.0,9.110605958809186,0.0,True
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.5304192649587702,0.0,0.0,0.0,0.0,0.0,11.449076309777542,0.0,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,4.545285536716194,0.0,0.0,0.0,0.0,0.0,12.054211355589617,0.0,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.054211355589617,0.0,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.885846472488202,0.0,0.0,0.0,0.0,0.0,12.054211355589617,0.0,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.885846472488202,0.0,0.0,0.0,0.0,0.0,11.414226705566746,0.0,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.527073738158998,12.203296270435331,3.7019729772844623,0.0,0.0,0.0,12.05996071866902,15.905269247719794,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.7019729772844623,8.22211358542376,10.714794633565264,1.1943176378757767,10.23648869790473,5.744420430279228,11.849446822580239,36.11213498504876,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.440268378362637,0.0,0.0,0.0,0.0,0.0,11.456000850475936,0.0,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.0,11.456000850475936,0.0,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5.133567292834431,4.003419248109409,0.7304631471189666,0.0,11.718228468762483,0.0,11.42472157763011,16.45211086399086,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.322947514138835,11.011200869538248,10.872796741441666,0.7304631471189666,6.664821983783244,0.0,9.018059074748717,29.279282741882128,False
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.858806663498184,4.492017742920502,1.8203341036428238,0.0,9.185444953830356,10.012698086464447,12.674731302309432,25.510494886858126,False
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3215405626377255,0.0,18.88464379314779,1.1943176378757767,0.0,6.6150441513146925,7.990963041593332,26.69400558233826,True
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.003419248109409,0.0,0.0,0.0,0.0,0.0,11.46635963238347,0.0,True
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.9325102940665544,10.580430421256926,2.750250297485029,0.0,0.0,4.492017742920502,11.852507590465331,17.82269846166246,True
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,4.2631607783924865,3.618222517841817,0.0,11.318183797820266,9.678836921467422,0.0,12.065700096638876,24.615243237129505,False
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.831327892742091,10.68838996487107,8.05912577550838,8.797735592116597,0.0,0.0,7.483295642295591,27.545251332496044,True
